id,annotators,rationales,post_tokens,sentence,rationale_words,label_majority,label
18349415_gab,"{'label': [0, 0, 0], 'annotator_id': [23, 9, 126], 'target': [['Jewish'], ['Jewish'], ['Jewish']]}","[[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['look', 'at', 'dis', 'ugly', 'dothaid', 'kike', 'beak', 'look', 'like', 'its', 'mouf', 'wuz', 'made', 'fo', 'suckin', 'dat', 'babydick', '<user>']",look at dis ugly dothaid kike beak look like its mouf wuz made fo suckin dat babydick <user>,kike beak suckin babydick,hateful,hateful
1233393878566305792_twitter,"{'label': [1, 1, 1], 'annotator_id': [207, 221, 204], 'target': [['Refugee'], ['Refugee'], ['Refugee']]}",[],"['<user>', 'cuz', 'all', 'turkey', 'can', 'do', 'is', 'just', 'playing', 'with', 'immigrants']",<user> cuz all turkey can do is just playing with immigrants,,non-hateful,non-hateful
1179072805184446464_twitter,"{'label': [1, 1, 1], 'annotator_id': [1, 53, 157], 'target': [['None'], ['None'], ['None']]}",[],"['<user>', '<user>', '<user>', 'u', 'talking', 'about', 'the', 'white', 'supremacists', 'neonazi', 'sympathizer', 'called', 'djt', '🤔']",<user> <user> <user> u talking about the white supremacists neonazi sympathizer called djt 🤔,,non-hateful,non-hateful
1215162866468298752_twitter,"{'label': [1, 1, 1], 'annotator_id': [223, 206, 212], 'target': [['Caucasian', 'Men'], ['Caucasian'], ['Caucasian', 'Men']]}",[],"['am', 'i', 'the', 'only', 'who', 'doesn', '’', 't', 'find', 'white', 'men', 'attractive', '🤮']",am i the only who doesn ’ t find white men attractive 🤮,,non-hateful,non-hateful
1258666596333170689_twitter,"{'label': [1, 1, 1], 'annotator_id': [202, 233, 213], 'target': [['Other'], ['None'], ['None']]}",[],"['happy', 've', 'day', '<number>', 'years', 'since', 'ww2', 'and', 'the', 'surrender', 'of', 'nazi', 'germany', 'to', 'the', 'allied', 'forces', '🇬', '🇧']",happy ve day <number> years since ww2 and the surrender of nazi germany to the allied forces 🇬 🇧,,non-hateful,non-hateful
1095096665667600384_twitter,"{'label': [1, 1, 1], 'annotator_id': [203, 235, 209], 'target': [['Christian', 'Islam'], ['None'], ['Christian', 'Islam']]}",[],"['<user>', 'right', 'here', 'bro', 'found', 'jesus', 'whos', 'not', 'just', 'a', 'prophet', 'howz', 'life', 'u', 'an', 'ex', 'muslim', 'too', 'from', 'yeg']",<user> right here bro found jesus whos not just a prophet howz life u an ex muslim too from yeg,,non-hateful,non-hateful
1239872392119422980_twitter,"{'label': [1, 1, 1], 'annotator_id': [203, 235, 216], 'target': [['Islam'], ['None'], ['None']]}",[],"['if', 'i', 'see', 'a', 'single', 'person', 'being', 'islamophobic', 'you', 'are', 'just', 'as', 'bad', 'as', 'the', 'people', 'causing', 'this', 'mess']",if i see a single person being islamophobic you are just as bad as the people causing this mess,,non-hateful,non-hateful
16637220_gab,"{'label': [0, 0, 0], 'annotator_id': [23, 24, 4], 'target': [['Jewish'], ['Jewish'], ['Jewish']]}","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]]","['they', 'are', 'going', 'to', 'figure', 'out', 'a', 'way', 'to', 'kike', 'bitcoin']",they are going to figure out a way to kike bitcoin,kike,hateful,hateful
8394773_gab,"{'label': [0, 0, 0], 'annotator_id': [4, 27, 6], 'target': [['African', 'Islam'], ['African'], ['African']]}","[[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]]","['ye', 'olde', 'niggra', 'tax', 'makes', 'us', 'pay', 'more', 'for', 'home', 'car', 'insurance', 'police', 'ambulance', 'medical', 'schools', 'school', 'resource', 'officers', 'school', 'po', 'po', '<happy>', 'security', 'entertainment', 'we', 'have', 'to', 'commute', 'farther', 'to', 'work', 'the', 'niggra', 'tax', 'is', 'endless', 'in', 'a', 'perfect', 'world', 'muslims', 'would', 'blow', 'up', 'blacks', '<happy>']",ye olde niggra tax makes us pay more for home car insurance police ambulance medical schools school resource officers school po po <happy> security entertainment we have to commute farther to work the niggra tax is endless in a perfect world muslims would blow up blacks <happy>,niggra tax niggra tax muslims would blow up blacks <happy>,hateful,hateful
15222713_gab,"{'label': [1, 1, 1], 'annotator_id': [202, 200, 223], 'target': [['Jewish', 'Other'], ['None'], ['Jewish']]}",[],"['just', 'call', 'them', 'jews']",just call them jews,,non-hateful,non-hateful
12172065_gab,"{'label': [0, 0, 0], 'annotator_id': [25, 4, 1], 'target': [['African'], ['African'], ['African']]}","[[0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]]","['an', 'idiot', 'a', 'nigger', 'a', 'jew', 'a', 'muslim', 'you', 'are', 'not', 'british', 'if', 'you', 'live', 'in', 'that', 'cunt', 'of', 'a', 'place']",an idiot a nigger a jew a muslim you are not british if you live in that cunt of a place,a nigger jew muslim cunt,hateful,hateful
1178541794323259393_twitter,"{'label': [1, 1, 1], 'annotator_id': [122, 179, 3], 'target': [['None'], ['None'], ['None']]}",[],"['tan', 'communism', 'is', 'misunderstood', 'france', 'is', 'the', 'only', 'man', 'from', 'queer', 'eye', 'i', 'trust', 'now']",tan communism is misunderstood france is the only man from queer eye i trust now,,non-hateful,non-hateful
13013412_gab,"{'label': [0, 0, 0], 'annotator_id': [3, 142, 9], 'target': [['Jewish'], ['Jewish'], ['Jewish']]}","[[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['only', 'fools', 'think', 'any', 'kike', 'is', 'on', 'the', 'side', 'of', 'whites', 'that', 'foes', 'triple', 'for', 'jewfags']",only fools think any kike is on the side of whites that foes triple for jewfags,kike jewfags,hateful,hateful
26165493_gab,"{'label': [0, 0, 0], 'annotator_id': [15, 108, 4], 'target': [['Homosexual'], ['Men', 'Minority', 'Indigenous', 'Caucasian', 'Nonreligious', 'Homosexual'], ['Homosexual']]}","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]]","['its', 'just', 'how', 'it', 'is', 'baby', 'there', 'must', 'be', 'a', 'balance', 'too', 'much', 'crazy', 'fools', 'and', 'we', 'up', 'shit', 'creek', 'so', 'we', 'got', 'a', 'big', 'ass', 'iron', 'hammer', 'to', 'crack', 'all', 'yall', 'queers', 'open', 'wit']",its just how it is baby there must be a balance too much crazy fools and we up shit creek so we got a big ass iron hammer to crack all yall queers open wit,crack all yall queers open,hateful,hateful
1178831150053244928_twitter,"{'label': [1, 1, 1], 'annotator_id': [52, 1, 127], 'target': [['None'], ['None'], ['None']]}",[],"['once', 'again', 'i', 'clean', 'the', 'community', 'health', 'center', 'albeit', 'they', 'left', 'the', 'community', 'for', 'the', 'burbs', 'but', 'want', 'the', 'people', 'to', 'come', 'here', 'anyway', 'she', 'bitched', 'about', 'treating', 'a', 'refugee', 'from', 'uganda', 'because', 'that', 'country', 'should', 'be', 'taking', 'care', 'of', 'her', 'sigh']",once again i clean the community health center albeit they left the community for the burbs but want the people to come here anyway she bitched about treating a refugee from uganda because that country should be taking care of her sigh,,non-hateful,non-hateful
1178276990559801344_twitter,"{'label': [0, 0, 0], 'annotator_id': [39, 10, 4], 'target': [['Homosexual'], ['Homosexual'], ['Homosexual']]}","[[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]]","['edgy', 'gg', 'stans', 'think', 'being', 'racist', 'is', 'ok', 'i', 'hate', 'faggots']",edgy gg stans think being racist is ok i hate faggots,i hate faggots,hateful,hateful
1177977240996499457_twitter,"{'label': [0, 0, 0], 'annotator_id': [194, 51, 3], 'target': [['African', 'Homosexual'], ['Homosexual'], ['African', 'Homosexual']]}","[[0, 1, 1, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0]]","['you', 'niggas', 'faggots', 'putting', 'you', 'all', 'hands', 'on', 'females']",you niggas faggots putting you all hands on females,niggas faggots,hateful,hateful
14804499_gab,"{'label': [0, 0, 0], 'annotator_id': [27, 4, 7], 'target': [['African'], ['African'], ['African']]}","[[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]]","['well', 'ya', 'can', 'not', 'take', 'the', 'nigger', 'out', 'of', 'the', 'nigger', 'but', 'you', 'can', 'leave', 'the', 'black', 'greasy', 'motherfuckers', 'in', 'china']",well ya can not take the nigger out of the nigger but you can leave the black greasy motherfuckers in china,ya can not take the nigger out of the nigger but you can leave the black greasy motherfuckers in china,hateful,hateful
13528544_gab,"{'label': [1, 1, 1], 'annotator_id': [25, 67, 6], 'target': [['None'], ['None'], ['None']]}",[],"['lol', '<user>', 'what', 'happened', 'the', 'owner', 'of', 'this', 'website', 'pew', 'tube', 'has', 'banned', 'you', 'temporarily', 'from', 'accessing', 'this', 'website', 'i', 'dindunuffin']",lol <user> what happened the owner of this website pew tube has banned you temporarily from accessing this website i dindunuffin,,non-hateful,non-hateful
1178888125386559488_twitter,"{'label': [1, 1, 1], 'annotator_id': [29, 55, 96], 'target': [['None'], ['None'], ['None']]}",[],"['have', 'not', 'felt', 'like', 'this', 'since', 'shii', 'my', 'middle', 'school', 'lover', '😂', 'that', 'how', 'you', 'know', 'a', 'nigga', 'really', 'digging', 'i', 'do', 'not', 'say', 'this']",have not felt like this since shii my middle school lover 😂 that how you know a nigga really digging i do not say this,,non-hateful,non-hateful
1179030455644852224_twitter,"{'label': [1, 1, 1], 'annotator_id': [37, 127, 17], 'target': [['None'], ['None'], ['None']]}",[],"['tell', 'us', 'about', 'yourself', '<number>', 'pilandok', '<number>', 'single', 'single', 'double', 'double', '<number>', 'johnny', 'johnny', 'yes', 'papa', '<number>', '<number>', '<number>', 'twitter', '<number>', 'a', 'oh', 'crush', 'para', 'may', 'clue', 'ka', 'na', '<number>', 'tip', '<number>', 'ching', 'chong', 'daw', 'sabi', 'ng', 'teacher', 'ko', 'eh', '<number>', 'alaws', '<number>', 'alaws', 'pa', '<number>', 'irresponsible', '<date>', '<number>', 'friends', 'and', 'family']",tell us about yourself <number> pilandok <number> single single double double <number> johnny johnny yes papa <number> <number> <number> twitter <number> a oh crush para may clue ka na <number> tip <number> ching chong daw sabi ng teacher ko eh <number> alaws <number> alaws pa <number> irresponsible <date> <number> friends and family,,non-hateful,non-hateful
1179028195720536064_twitter,"{'label': [1, 1, 1], 'annotator_id': [52, 1, 39], 'target': [['None'], ['None'], ['None']]}",[],"['<user>', 'some', 'apologies', 'are', 'genuine', 'and', 'from', 'the', 'heart', 'this', 'is', 'lame', 'merely', 'damage', 'control', 'but', 'you', 'can', 'not', 'control', 'the', 'damage', 'of', 'what', 'amounts', 'to', 'holocaust', 'denial', 'with', 'what', 'appears', 'to', 'be', 'an', 'inter', 'office', 'style', 'memo', 'it', 'inadequate', 'you', 'have', 'deeply', 'offended', 'jews', 'all', 'over', 'the', 'world']",<user> some apologies are genuine and from the heart this is lame merely damage control but you can not control the damage of what amounts to holocaust denial with what appears to be an inter office style memo it inadequate you have deeply offended jews all over the world,,non-hateful,non-hateful
1088890307884838918_twitter,"{'label': [1, 1, 1], 'annotator_id': [25, 7, 6], 'target': [['None'], ['None'], ['None']]}",[],"['i', 'raped', 'david', 'cameron', 'because', 'it', 'sneezed', 'at', 'me', 'on', 'minecraft']",i raped david cameron because it sneezed at me on minecraft,,non-hateful,non-hateful
13462408_gab,"{'label': [0, 0, 0], 'annotator_id': [25, 81, 4], 'target': [['Jewish'], ['Jewish'], ['African', 'Caucasian', 'Jewish']]}","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]]","['white', 'people', 'who', 'have', 'enough', 'racial', 'sense', 'to', 'avoid', 'black', 'areas', 'for', 'the', 'obvious', 'reasons', 'still', 'run', 'around', 'and', 'act', 'as', 'though', 'they', 'can', 'blindly', 'trust', 'jews', 'to', 'not', 'lie', 'to', 'them', 'and', 'kike', 'them', 'over', 'smdh']",white people who have enough racial sense to avoid black areas for the obvious reasons still run around and act as though they can blindly trust jews to not lie to them and kike them over smdh,white people who have enough racial sense to avoid black areas blindly trust jews to not lie to them and kike them over,hateful,hateful
1146230142944989184_twitter,"{'label': [1, 1, 1], 'annotator_id': [221, 207, 204], 'target': [['None'], ['None'], ['Other']]}",[],"['<user>', 'this', 'reminds', 'me', 'of', 'this', 'one', 'pic', 'from', 'the', '1', '8', '0', '0', 'depicting', 'a', 'chronic', 'masturbator', 'as', 'retarded', 'lmao']",<user> this reminds me of this one pic from the 1 8 0 0 depicting a chronic masturbator as retarded lmao,,non-hateful,non-hateful
1632755_gab,"{'label': [0, 0, 0], 'annotator_id': [3, 17, 4], 'target': [['African'], ['African'], ['African']]}","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]]","['i', 'wonder', 'how', 'long', 'until', 'they', 'can', 'get', 'the', 'nigger', 'stink', 'out', 'of', 'the', 'white', 'house']",i wonder how long until they can get the nigger stink out of the white house,nigger stink,hateful,hateful
19839354_gab,"{'label': [0, 0, 0], 'annotator_id': [46, 41, 4], 'target': [['African'], ['Women', 'African'], ['African']]}","[[0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 0, 1, 0, 0]]","['let', 'us', 'help', 'the', 'nigger', 'sows', 'pack']",let us help the nigger sows pack,nigger sows pack,hateful,hateful
2183555_gab,"{'label': [0, 0, 0], 'annotator_id': [3, 142, 4], 'target': [['African'], ['African'], ['African']]}","[[0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0]]","['testing', 'are', 'you', 'allowed', 'to', 'say', 'nigger', 'on', 'here']",testing are you allowed to say nigger on here,nigger,hateful,hateful
21467979_gab,"{'label': [0, 0, 0], 'annotator_id': [1, 4, 64], 'target': [['African'], ['African'], ['African']]}","[[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['i', 'have', 'been', 'waiting', 'for', 'nigger', 'music', 'to', 'die', 'out', 'as', 'a', 'fad', 'for', 'over', 'a', 'decade', 'but', 'it', 'seems', 'as', 'if', 'the', 'problem', 'is', 'only', 'getting', 'worse']",i have been waiting for nigger music to die out as a fad for over a decade but it seems as if the problem is only getting worse,nigger music to die out the problem is only getting worse,hateful,hateful
1178606198809141249_twitter,"{'label': [0, 0, 0], 'annotator_id': [10, 4, 17], 'target': [['African'], ['Asian', 'African'], ['African']]}","[[0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 0, 1, 1, 1]]","['pope', 'is', 'asian', 'you', 'fucking', 'dumb', 'nigger']",pope is asian you fucking dumb nigger,fucking dumb nigger,hateful,hateful
1117170620700217349_twitter,"{'label': [1, 1, 1], 'annotator_id': [206, 199, 203], 'target': [['Caucasian'], ['None'], ['Other']]}",[],"['<user>', 'so', 'the', 'nazis', 'at', '<user>', 'hate', 'free', 'speech']",<user> so the nazis at <user> hate free speech,,non-hateful,non-hateful
22502718_gab,"{'label': [0, 0, 0], 'annotator_id': [4, 46, 3], 'target': [['African', 'Women'], ['African'], ['African']]}","[[0, 1, 1, 0], [0, 1, 1, 0], [0, 1, 1, 0]]","['automatic', 'sheboon', 'niglet', 'cannon']",automatic sheboon niglet cannon,sheboon niglet,hateful,hateful
25559720_gab,"{'label': [0, 0, 0], 'annotator_id': [4, 18, 45], 'target': [['Islam'], ['Islam'], ['Islam']]}","[[0, 1, 0], [0, 1, 0], [0, 1, 0]]","['massive', 'muzrat', 'espionage']",massive muzrat espionage,muzrat,hateful,hateful
1178785944238841857_twitter,"{'label': [1, 1, 1], 'annotator_id': [30, 9, 1], 'target': [['None'], ['None'], ['None']]}",[],"['<user>', '<user>', 'i', 'mean', 'that', 'if', 'you', 'wanna', 'get', 'raped', 'in', 'price', '🤷', '\u200d', '♂️', '🤷', '\u200d', '♂️', '🥶']",<user> <user> i mean that if you wanna get raped in price 🤷 ‍ ♂️ 🤷 ‍ ♂️ 🥶,,non-hateful,non-hateful
1118625457010823169_twitter,"{'label': [1, 1, 1], 'annotator_id': [7, 8, 6], 'target': [['None'], ['None'], ['None']]}",[],"['why', 'does', 'it', 'smell', 'like', 'black', 'sesame', 'mochi']",why does it smell like black sesame mochi,,non-hateful,non-hateful
19927516_gab,"{'label': [0, 0, 0], 'annotator_id': [208, 204, 234], 'target': [['Islam', 'Jewish'], ['Arab', 'Islam', 'Jewish'], ['Caucasian']]}","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]","['defends', 'islam', 'doesnt', 'want', 'to', 'see', 'islam', 'erased', 'from', 'existence', 'why', 'not', 'crusade', 'against', 'the', 'jews', 'and', 'the', 'sandniggers', 'class', 'remember', 'the', 'golden', 'rule', 'if', 'you', 'hate', 'trump', 'for', 'any', 'reason', 'you', 'may', 'as', 'well', 'be', 'antifa', 'and', 'a', 'jew', 'yourself', 'namethejew', '<user>', 'is', 'a', 'jew']",defends islam doesnt want to see islam erased from existence why not crusade against the jews and the sandniggers class remember the golden rule if you hate trump for any reason you may as well be antifa and a jew yourself namethejew <user> is a jew,doesnt want to see islam erased from existence why not crusade against the jews and the sandniggers class remember the golden rule if you hate trump for any reason you may as well be antifa and a jew yourself namethejew <user> is a jew,hateful,hateful
