id,text,label,class
1.1300416226773443e+18,@realDonaldTrump Their not proposing a solution nor are they accepting others opinions when bad legislation get pas… https://t.co/qEDzKILYs1,HOF,hateful
1.1235616452955054e+18,@dbongino yeal that congress is on fire after over 2 yrs they finally decide to go to work. probably to get votes a… https://t.co/b5NwEK7TNl,NOT,non-hateful
1.126903549294551e+18,RT @yoitsmason_: Me with my sus ass co workers https://t.co/HFP7btk3GC,HOF,hateful
1.126999980508631e+18,I need a stinker tonight papi @StephenCurry30,HOF,hateful
1.1300038487629372e+18,RT @JenniThorburn: It's pure privilege to watch #Eurovision and ignore Palestinian people.  You're emboldening an apartheid regime. You're…,HOF,hateful
1.1237518611677676e+18,"RT @jenxo_7: When he’s fresh out of the barbershop so he’s looking like a whole meal, you be like fuckkkkkkkk that’s all me https://t.co/AT…",HOF,hateful
1.126947836933886e+18,@Puiginho_ He’s so shit man,HOF,hateful
1.1270064481463747e+18,RT @thekingnickgage: What the fuck is a macchiato,HOF,hateful
1.1300252649085706e+18,RT @jimwilkz: If anybody is under the impression there’s never been a one-sided FA cup final before you need to get a video of Shankly’s Li…,NOT,non-hateful
1.1269866048858112e+18,RT @SoldierXXXGHOLE: Fuck I love this dude #SunnyColucci. He is so fucking  Hot  #Salute https://t.co/zRAuxRTSEv,HOF,hateful
1.1269752886578136e+18,"RT @iamcardib: Moms,do ya ever start crying randomly when ya think about ya babies?😩cause Lord I be like 😭😭😭",NOT,non-hateful
1.1236490923354112e+18,RT @ECMcLaughlin: JESUS CHRIST THE PRESIDENT IS COMPROMISED AND LINDSEY GRAHAM IS TALKING ABOUT HILLARY’S EMAIL SERVER.  My head is going t…,NOT,non-hateful
1.1237270267148084e+18,RT @kookiecrabs: SECOND HAND EMBARRASSMENT JSKSKS #BBMAsTopSocial BTS @BTS_twt https://t.co/QUmvapFAeI,NOT,non-hateful
1.1235373938171452e+18,@rickygervais you're lovely. you know you are.,NOT,non-hateful
1.1301177996140623e+18,RT @jeremyfrankly: Musical theater nerds: you're too hard on musicals. You can suspend your disbelief A LITTLE  The musicals you're defendi…,NOT,non-hateful
1.1236512985600736e+18,RT @_cutetata: Scroll down ⠀  ⠀⠀  ⠀  ⠀ ⠀  ⠀ ⠀  ⠀ ⠀  ⠀ ⠀  ⠀ Keep scrolling  ⠀  ⠀ ⠀  ⠀ ⠀  ⠀ ⠀  ⠀  ⠀  ⠀  ⠀  ⠀  ⠀ now you’re obligated to reply…,NOT,non-hateful
1.1270112925799503e+18,RT @GuruAnaerobic: Birthday Thought (at 58yrs)  What many people regard as getting old is actually;  1/ chronic lack of sleep 2/ faulty die…,NOT,non-hateful
1.1236651774869504e+18,IFK world Kata Championships and the IFK World seminar 2019 in The Netherlands. . . . #ifknetherland #ifkkyokushin… https://t.co/uIVtvyri4B,NOT,non-hateful
1.1235084741034926e+18,RT @_americas_ass: @purelysteve “as far as i’m concerned that’s america’s ass”,HOF,hateful
1.1237463834109256e+18,@dcaflight757 @SatirclAlx @VApoliticalmeme @NARALVirginia This is some fucked up bullshit man,HOF,hateful
1.1237163438182685e+18,@CarlosR1110 @muchachomckay Carlossss💀💀💀 i am fucking DEAD,HOF,hateful
1.1303197847327089e+18,I knew Game of Thrones producers didn’t give a fuck anymore when Dany was sipping her paranoia away with Starbucks...,HOF,hateful
1.1268662828869632e+18,Don’t invest in me that’s fine. But when this shit pay off don’t expect for me to pay up,HOF,hateful
1.1269035828366296e+18,Fuck I stained my shirt,HOF,hateful
1.1235032312277892e+18,RT @angelicamarie_0: “I want them white” THE ENERGY&gt;&gt;&gt; https://t.co/wBR6ug7JaI,NOT,non-hateful
1.1303212149820416e+18,"RT @cearastewart: this shit really work, i found $60 in my mother’s wallet 🙏🏽 https://t.co/ePLWl23Ui7",HOF,hateful
1.123677076740018e+18,RT @TSMayumiSays: Fuck the Police 2: Officer Crash Gets It!! Watch it here -&gt; https://t.co/0LBZvJQL6D . https://t.co/RK3ol2XBxu,HOF,hateful
1.126826894194819e+18,RT @JoelratResort: jontron: says a racist thing but actually is just misinformed and apologizes  peanutbuttergamer: fuck you jon you racist…,HOF,hateful
1.1267606577417256e+18,"RT @diosastre: If any angry entitled child comes your way to patronize you thinking they have a say on what you're allowed or not to like,…",NOT,non-hateful
1.1269275448869396e+18,@TheAvtoritet @TellYourSonThis its just fucking twitter dude...,NOT,non-hateful
1.1303249437308232e+18,RT @sadmelancholia: Daenerys Targaryen. Most iconic character of #GameofThrones. Rest in peace beautiful queen 👑 https://t.co/spSvBivGnv,NOT,non-hateful
1.1269657004872744e+18,me when i sing both john and olivia’s part in you’re the one what i want,NOT,non-hateful
1.126936856266969e+18,Indeed! Best part of all of our jobs! Empower future women technologists!! Go Women in Cyber and all! #CyberSecurity,NOT,non-hateful
1.1237366358442556e+18,"RT @aboutmrdarcy: DAMN IT, GILMORE, GIVE THEM BACK THEIR BALLS #gilmoregirls https://t.co/bMJbcJuKa5",HOF,hateful
1.1269133136051364e+18,Didn’t get paid today but my dumbass is still gonna spend like I did,HOF,hateful
1.1301960821206385e+18,Really need to start looking after my body more. Look And feel shit . Motivation tips? Anyone ?,NOT,non-hateful
1.1237926004718796e+18,"RT @homewyoongi: THE WAY JIMIN CANT GET ANY FURTHER AWAY FROM HER BUT HES TRYING, HES REALLY TRYING https://t.co/k0DBMCgICY",NOT,non-hateful
1.1238025283811164e+18,"RT @SazonSmitty: Being medium ugly is lit. Like people HAVE to like you for you, but then some chicks think you really fine, but you ugly e…",HOF,hateful
1.126871626421756e+18,@Roleplayers_TV Gotta get my groove on! https://t.co/LqjZkTI5vP,NOT,non-hateful
1.126963376855425e+18,@jax_persists @USMCLiberal @BrokenScales @realDonaldTrump Holy shit I never thought of it like that! But it's so tr… https://t.co/xifjlgcL9y,HOF,hateful
1.1237761000631704e+18,I think Berube yeo'ed the lines all up. It was like the mid December Blues if they had passable goaltending.,NOT,non-hateful
1.1237067136879534e+18,"People really be beefing with a bitch, bitch I’m too cool for that 😂😂💀💀",HOF,hateful
1.126948575144022e+18,@Tshepy_Peters They never get tired 😂 not allowed to even take a few minutes to catch breath 😳😅,NOT,non-hateful
1.1301774258438716e+18,"@Gentle_khaled I don't know why this hashtag exsists actually, the topic is so stupid and useless.",NOT,non-hateful
1.1235503877919662e+18,RT @dignityindying: Noel's not ready to die yet; he's got things to take care of.  His motor neurone disease means that if he were to go to…,NOT,non-hateful
1.12351182954684e+18,RT @DanRather: We can't function as a nation of law if we can't trust the Attorney General to tell the truth. Reporting of Mueller's letter…,NOT,non-hateful
1.1236049472940483e+18,I'll drop everything else but I'll be keeping anime or else I'll go insane,NOT,non-hateful
1.1269712201786819e+18,@BTS_twt I'm glad to know that you're having a good time and you're enjoying your free time. Bro I love u~~💜💚💜🌈🇪🇸… https://t.co/eqzNvmyhBm,NOT,non-hateful
1.1235771264715694e+18,"@ThatBoysGood I waited in that long ass Popeye's line the other day, paid, and then noticed this. I survived tho. https://t.co/BThy8I1I3D",HOF,hateful
1.1268713621764668e+18,Why is this sadistic boi so charming????   I'd kill to be Juuzou! Like you have no clueeee!! https://t.co/yoRUfqdvhC,HOF,hateful
1.1237562526334237e+18,@kjada07 @iKrankU Got slots open if you’re looking to get down.,NOT,non-hateful
1.1267676454354164e+18,update chara: Rest well bb 💕 https://t.co/aDJy8h1BSq,NOT,non-hateful
1.127038207407874e+18,RT @aubreymaynard: If you have blue headlights please go fuck yourself,HOF,hateful
1.1302349423346196e+18,can’t even talk abt my interests without getting belittled haha u suck,HOF,hateful
1.1235734313022628e+18,"Are you using your phone just for calling your significant other or kids? Well, if you're an annuity agent, you nee… https://t.co/5zhUZCWK2e",NOT,non-hateful
1.126748930459308e+18,RT @dyyying: this is how i imagined myself listening to Born to Die when I was 15  https://t.co/j1fPZ3q7JP,NOT,non-hateful
1.1302602969023567e+18,Just... shut the fuck up,HOF,hateful
1.1268463683440968e+18,"RT @JoyAnnReid: For those who have asked: impeachment is not a vote to remove the president from office. Impeachment is a process, not alto…",NOT,non-hateful
1.1237101907533946e+18,"i know people dont get along with others, but telling someone to kill themselves &amp; calling them the f slur is crossing the fucking line.",HOF,hateful
1.1300139738126621e+18,"Sun, 19 May 2019 16:35:00 +0900",NOT,non-hateful
1.1236888166011944e+18,RT @mollajoon: Scroll down please ⠀  ⠀⠀  ⠀  ⠀ ⠀  ⠀ ⠀  ⠀ ⠀  ⠀ ⠀  ⠀ Keep scrolling  ⠀  ⠀ ⠀  ⠀ ⠀  ⠀ ⠀  ⠀  ⠀  ⠀  ⠀  ⠀ now you’re obligated to r…,NOT,non-hateful
1.1235440040444476e+18,RT @ggukftkth: Scroll down ⠀  ⠀⠀  ⠀  ⠀ ⠀  ⠀ ⠀  ⠀ ⠀  ⠀ ⠀  ⠀  Keep scrolling  ⠀  ⠀ ⠀  ⠀ ⠀  ⠀ ⠀  ⠀  ⠀  ⠀  ⠀  ⠀  ⠀  now you’re obligated to rep…,NOT,non-hateful
1.1235487226404618e+18,"@realDonaldTrump @LouDobbs Corruption and obstruction. Blocking government personnel from testifying, blocking IRS… https://t.co/b7wiNAshAt",NOT,non-hateful
1.1235428380405187e+18,RT @bustfatnuts: he nutted all on that ass 🤤 https://t.co/IxVckmvPMU,HOF,hateful
1.1302742891045068e+18,"ian never heard a nigga ask so many questions until he get caught up lol “wyd? oh, what you watchin? which episode?” bitch fuck you 😂",HOF,hateful
1.130315359742042e+18,@daddyjurin The series deviated from the books on several occasions so I expect people to do better regardless,NOT,non-hateful
1.130340831750234e+18,@todorokispider i hope everything gets better 💘,NOT,non-hateful
1.1236577661435044e+18,"Tried to get Divock Origi on a free seeing as he was at the club on loan. He accepted the offer, but for no actual… https://t.co/3WrM7NHjwV",NOT,non-hateful
1.1270378844379421e+18,RT @hopelessrdj: i wish there was a way to know you're in the good old days before you've actually left them https://t.co/M9OgwtO5el,NOT,non-hateful
1.1236858260749516e+18,@ThreeDailey Omg he’s so gross! This just turned my stomach 😭😭😭,HOF,hateful
1.1237558289793393e+18,RT @Slazo: We need him. More than frickin' ever https://t.co/hmT5ARkFAB,NOT,non-hateful
1.1238237683239197e+18,I’ll fuck your mind like no other.,HOF,hateful
1.1267867924500234e+18,"RT @mgsshitpost: Master Miller had a saying, ""When the going gets tough, the tough sneak the shit out of everyone else.""",HOF,hateful
1.126744782313644e+18,"RT @mhdmrza_: Never say goodbye , because saying goodbye means going away and going away means forgetting .",NOT,non-hateful
1.1236341983701196e+18,@sonoralemieux Ty father,NOT,non-hateful
1.123652175140356e+18,RT @halsey_yh: get ya'll ass up and vote  #BBMAsTopSocial BTS,HOF,hateful
1.1268754726068142e+18,RT @NewForestSafari: When you're waiting for the bus then 3 turn up at once... #ThrowbackThursday #Campervan #CampervanHire #VanLife https:…,NOT,non-hateful
1.1269636284800532e+18,"“It's your moment, this is it As big as you're gonna get, so enjoy it Had to give you a career to destroy it”-Tati… https://t.co/Sh4UwHza8l",NOT,non-hateful
1.1235441844204913e+18,RT @The_mayowa: Peep @gregkay blocking everything that goes up. @akin_agboola your mates were posing you and your boot we’re having discuss…,NOT,non-hateful
1.1235518473887334e+18,"RT @nataliesurely: Holy shit - I’m researching the Black Panthers’ free breakfast program for a piece. Apparently, the night before the pro…",HOF,hateful
1.1267382349673551e+18,"Smack a beer, crush the can! Recycle that bitch- do it again",HOF,hateful
1.1237548643188448e+18,"RT @TheStevenWeber: What if the infamous ""Pee Tape"" is like the video in The Ring, only instead of dying when you watch it, you have to mak…",NOT,non-hateful
1.130349962754179e+18,RT @realistcontent: do you ever write a message but halfway through you think “you know what fuck it they dont even care” and delete it,HOF,hateful
1.1268214247970612e+18,@malbonhumora @FuckBamboni why the fuck you ask then?,HOF,hateful
1.1303260510353326e+18,But go rather to the lost sheep of the house of Israel. ~Matthew 10:6 #Jesus #Bible #Faith,NOT,non-hateful
1.1237041006281768e+18,"RT @empireofthekop: Honestly, fuck off with the blame game. It was a game of moments. It's not Klopp's fault those chances get missed. It's…",HOF,hateful
1.1303061280747438e+18,"RT @Super70sSports: Every time you turn this bastard on, it's like Julius Erving just ran into the room and dunked 100 watts on your ass. h…",HOF,hateful
1.1268699570930728e+18,Yall no lie this shit got me on a whole other level of edge. https://t.co/7J2SShMXft,HOF,hateful
1.126994519524823e+18,Just use the fucking signal light,HOF,hateful
1.1236312203934351e+18,RT @MrJonCryer: Anybody else want to know exactly how Jacob Wohl makes a living? He’s traveling all over pulling this shit. Where is he get…,HOF,hateful
1.1235835982700623e+18,"She's getting there but you'll loooooooooove it, trust me. She's a load and a half of pure sass.",NOT,non-hateful
1.1270749075595386e+18,RT @chileIimon: this is a fetus at 6 weeks. if you think he deserves to die you are a monster https://t.co/QOGxqenG0b,HOF,hateful
1.1234798269988864e+18,RT @8ennygaming: Die Apokalypse beginnt ! Ich bin LIVE! @TwitchLive  #PS4live (DAYS GONE)  live at https://t.co/vWuJPcvsVQ,NOT,non-hateful
1.1303316671917956e+18,RT @Morse_Lane: ohhhh shit a @rickyberwick https://t.co/wWqpLfLX9h,HOF,hateful
1.1237484596082484e+18,"RT @N8vegrl4life: @LightningcreekE @codeofvets Father God, I ask for divine intervention, in Jesus name! I ask for complete healing &amp; total…",NOT,non-hateful
1.1236895170331156e+18,@NW1245 By who? Tommy's not bullying anyone. Do you mean that you're the bully? Because you seem to be the one literally swearing at him.,HOF,hateful
1.1236323738605812e+18,RT @satherax: Holy fucking shit... https://t.co/DjZELfRW1M,HOF,hateful
1.1303338524031631e+18,RT @SunnieNoel: quality &gt; quantity fuck them 40 if they not that 1 lol https://t.co/z5qFrTorDr,HOF,hateful
1.130167456012673e+18,RT @itsmanjobruh: i do shit from the heart because i remember all the times i wish i had that help.,HOF,hateful
1.1301382300770264e+18,all i want is for yara to survive tonight,NOT,non-hateful
1.1269281866070671e+18,"@MrMalky Advice ( works for most things ) start small , work up ...",NOT,non-hateful
1.12370986361865e+18,"Oh, you can fuck RIGHT off, sir! Good day! https://t.co/G6kAZT3MMB",HOF,hateful
1.1269667113103236e+18,wishing to look this fabulous at the pool. You go Carrie,NOT,non-hateful
1.127053592119128e+18,I put that filter that make me look like a man on and i look just like my damn daddy omg 😂😂,HOF,hateful
1.1235700045475758e+18,"RT @StumpforTrump: Only @realDonaldTrump had the gall to do this, and that’s exactly why we elected him. Thank you, Mr President! https://t…",NOT,non-hateful
1.1300000361572431e+18,I got ID’d at the movie theater ik DAMN well i ont look 17 or younger SMFH,HOF,hateful
1.1270096357964227e+18,"I like low key shit, ion need nobody in my business",NOT,non-hateful
1.1268953997702636e+18,Isn't anyone tryin' to find me? Won't somebody come take me home It's a damn cold night Trying to figure out this l… https://t.co/oCgsnogE6v,HOF,hateful
1.1237557618746776e+18,@kylegriffin1 He is a whiney piece of shit!,HOF,hateful
