guid,source,date,title,comment,OFF,TGT,GRP,OFF_span,TGT_span,annotator_id,offensiveness,off_start_idx,off_end_idx,target,target_group,tgt_start_idx,tgt_end_idx,label
kold-v1_35835,youtube,2021-07-22,A Korean Boy Suddenly Joins And Sings 'She's Gone' during travel - Crowd Shocked! [ENG SUB],아따~오랜만에 연주할맛나는구만기래~~~,False,,,,,108337,False,[],[],[],[],[],[],non-hateful
kold-v1_17612,youtube,2021-07-22,중국인에게 조선족을 묻다 ask about chaoxianzu,중국인 저분 졸귀네요 나두 친구하고픈 스타일 귀요미 ㅎㅎ,False,,,,,115395,False,[],[],[],[],[],[],non-hateful
kold-v1_21882,naver_news,2021-02-17,“건강가정기본법 개정안  전통 가족 개념 해체 의도”,건강한 가정을 해치는 나쁜 법안은 철회 되어야 합니다.,False,,,,,157447,False,[],[],[],[],[],[],non-hateful
kold-v1_11100,naver_news,2020-09-18,교사도 반대하는 외설적 성교육?… 발달 시기에 맞게 이뤄져야,권총과 생식기의 비유는 너무나 와닿는 이야기입니다. 약사님의 글은 이시대 성교육의 빛입니다. 좋은 내용 감사합니다 ~~,False,,,,,166759,False,[],[],[],[],[],[],non-hateful
kold-v1_08889,youtube,2021-07-22,페미니즘과 휴머니즘 59년생 유시민 vs 77년생 손희정 (피처링: 윌리엄 예이츠) 단색의 병영이 무지개색 광장으로 나의 한국현대사 개정증보판 출간기념 대담,이런 토론이 좋다.,False,,,,,184826,False,[],[],[],[],[],[],non-hateful
kold-v1_17559,youtube,2021-08-17,"송영길 ""주한미군기지 아프간 난민 수용, 논의된 바 없어"" / YTN",북한 동포라면 찬성한다!,False,,,,,169140,False,[],[],[],[],[],[],non-hateful
kold-v1_10485,naver_news,2020-10-21,"“차금법, 사실상 특별법 지위… 위반시 제재 강할 것”",늘 바른기사를 내 주는 백성현기자님. 파이팅입니다. 법률ㅇㅔ 위배되는 차금법이 오히려 특별법처럼 우위에 있게 된다니요. 게다가 이런 법을 입법하고 선진국이 된것마냥 자랑스럽게 밀고 나가는 무서운 분들이 제발 깨어나길 바랍니다.,False,,,,,216321,False,[],[],[],[],[],[],non-hateful
kold-v1_18924,naver_news,2020-09-02,"차별금지법 제정 물으니, 文 ""걱정 말라""…시민들 ""혐오 동조 발언"" 비판",대다수 국민을 역차별 하는 포괄적 차별금지법 절대 반대합니다 !!!,False,,,,,116627,False,[],[],[],[],[],[],non-hateful
kold-v1_03618,naver_news,2022-01-03,시진핑 “조국통일” vs 차이잉원 “주권수호”… 신년사부터 충돌,중화민국이 우리 대한민국 임시정부를 도와준 사례가 있듯이 우리 대한민국도 보답하는 의미로 대만을 보호해줘야한다.,False,,,,,19247,False,[],[],[],[],[],[],non-hateful
kold-v1_04068,youtube,2021-08-17,"국제커플 결혼, 별거 그리고 이혼",이쁘세요!!!아직 젊잖아요. 저도 같은 일을 겪은사람으로서 어느순간엔 성숙해짐에 감사하게 되더라구요!! 1년정도 지나면 연애도 하게되더라구요ㅋㅋ,False,,,,,195022,False,[],[],[],[],[],[],non-hateful
kold-v1_08123,youtube,2021-08-19,"기독교가 다른 종교와 다른 점은? 선행, 자비 등 좋은 가치들은 다른 종교에도 있잖아요 연세대 학부대학 김학철 교수 잘잘법 Ep.54",믿음이라는것은 예배당에서 주일예배를 드리지 않아도 나 혼자 있어도 하나님을 믿는것입니다.,False,,,,,174088,False,[],[],[],[],[],[],non-hateful
kold-v1_29706,youtube,2021-05-18,[ENG Sub] USB type-C Audio Adapter Compare & Measure Review : Apple Samsung Meizu DAC,음감용으로 V50사용중인데 그렇다면 3.5잭에 물리는거보다 C타입젠더로 연결해서  사용하는게 좋을까요?,False,,,,,43629,False,[],[],[],[],[],[],non-hateful
kold-v1_07673,naver_news,2021-07-05,"한교총, 이준석 국민의힘 당대표에게 차별금지법 반대 뜻 전달",나라의 위기때엔 서로 힘을 모아야합니다,False,,,,,143137,False,[],[],[],[],[],[],non-hateful
kold-v1_26234,naver_news,2021-06-19,"차별금지법, 이준석 ""시기상조""- 이재명 ""원칙적으로 찬성""",옳소 ! 차별금지법 결사 반대!,False,,,,,17834,False,[],[],[],[],[],[],non-hateful
kold-v1_20594,youtube,2021-07-22,[서프라이즈] 흑인 부부 사이에서 태어난 백인! 과연 가능한 일일까?,그야주여여,False,,,,,147530,False,[],[],[],[],[],[],non-hateful
kold-v1_31960,youtube,2021-08-19,"유대교 기독교 이슬람교, 30분안에 아는척하기 [통합#유독슬]",이슬람 유대교에도 천당 지옥이 있는지?,False,,,,,158926,False,[],[],[],[],[],[],non-hateful
kold-v1_18130,naver_news,2021-08-22,"윤석열 후보님, 프리드먼이 아니라 이 '현실'을 보십시오",몇년전 김혜수 나오는 직장의 신 드라마 보시면 됩니다! 미스김 사용설명서에 다 나옵니다!,False,,,,,58971,False,[],[],[],[],[],[],non-hateful
kold-v1_36071,youtube,2021-10-03,[속보] 조용기 목사님의 마지막 기록입니다.,평안히 천국 임하소서  목사님♡,False,,,,,153479,False,[],[],[],[],[],[],non-hateful
kold-v1_19680,youtube,2021-07-22,"[이 시각 세계] 미, 누명에 31년 옥살이한 흑인 형제에 847억 원 보상 (2021.05.17/뉴스투데이/MBC)",징벌적 배상  징벌적 벌금 법 좀 통과시켜라. 기업봐주고 언론 봐주고  국민이 아닌 기득권들 보호하는 법은 잘 만들면서 왜 안통과시키냐?,False,,,,,226155,False,[],[],[],[],[],[],non-hateful
kold-v1_03671,youtube,2021-08-17,"칼뱅과 웨슬리가 운다, 서구교회 속속 동성결혼을 인정하다","결혼이 뭡니까? 결혼은 한 남자와 한 여자가 만나 한 가정을 이루어, 그 자손을 이어 집안을 세속시키고, 더 넓게 우리 인간의 대를 상속이키는 것입니다. 어떤 남자가 다른 남자를 사랑하게 되었다 그래서 함께 살게 되었다, 인정하는데, 결혼은 할수가 없지요.",False,,,,,157447,False,[],[],[],[],[],[],non-hateful
kold-v1_33753,youtube,2022-02-01,"저 오늘 파티가효,, 인도 메이크업샵 체험기   인도6",예예 넘 재밌어요 예예,False,,,,,116627,False,[],[],[],[],[],[],non-hateful
kold-v1_23272,youtube,2021-08-17,미국으로 이민 4.5년 후 나는 지금,일경험 애기 너무 도움되네요 마음적으로..,False,,,,,197599,False,[],[],[],[],[],[],non-hateful
kold-v1_10207,naver_news,2021-05-10,"페미니스트 509명 ""포괄적 차별금지법이 혐오정치 끝낼 유일한 해법""",기사 내용 좋네요 응원합니다,False,,,,,127344,False,[],[],[],[],[],[],non-hateful
kold-v1_26140,naver_news,2021-08-01,“안산이 먼저 남혐” 폭력의 목소리 대변한 ‘국민의힘 대변인’,애초에 남혐단어도 아닌데 저러냐,False,,,,,155476,False,[],[],[],[],[],[],non-hateful
kold-v1_20710,naver_news,2021-08-16,"이란 대통령 ""아프간 사태는 미국의 군사적 패배""",이슬람보다 중국견제같은데,False,,,,,141463,False,[],[],[],[],[],[],non-hateful
kold-v1_34043,naver_news,2021-03-04,"인권위 ""변희수 前하사 죽음 매우 비통…평등법 제정 착수해야""",제대하고하지. 뭐그리 에고. 안타깝다,False,,,,,148233,False,[],[],[],[],[],[],non-hateful
kold-v1_34620,youtube,2021-07-22,탈북민 아버지가 한국에 와서 뒤집어지게 놀란 것 TOP3,화면에자막운자넣지마세요보기힘들어요,False,,,,,45600,False,[],[],[],[],[],[],non-hateful
kold-v1_10149,youtube,2021-07-22,총격당한 흑인 아빠 '하반신 마비' 미국 시위 격화 / SBS,총기소지 자유의 나라에서 경찰의  지시에 불응하면 생길 수 있는 일인데 시위해서 해결은 못할 듯.,False,,,,,155547,False,[],[],[],[],[],[],non-hateful
kold-v1_01822,naver_news,2021-08-24,"""韓 아프간 난민 임시수용 의사 보였지만…美, 후보지서 제외""",이미 탈북자를 많이 수용 중이라,False,,,,,224577,False,[],[],[],[],[],[],non-hateful
kold-v1_01875,naver_news,2022-02-23,"[다문화칼럼함께하는세상] 아프간 특별기여자, 한국 적응에 관심을",옳은 말씀입니다. 세계 경제 10위인 우리나라의 국격에 걸맞는 지원과 관심이 필요합니다. 지금도 다른 나라에서 바라보고 있고 세월이 흐른 뒤에는 우리나라를 평가하는 하나의 지표로 삼을 것입니다.,False,,,,,245040,False,[],[],[],[],[],[],non-hateful
kold-v1_35605,naver_news,2022-03-16,美페미니즘 작가 솔닛 “여성몫 늘면 남성도 혜택”,맞습니다. 여성의 몫이 늘어난다고 자신의 몫이 줄어든다 생각하는 남성들은 그 전에 자기의 능력이 아기자기하지는 않은지 점검해보아야 합니다.,False,,,,,239323,False,[],[],[],[],[],[],non-hateful
kold-v1_00335,naver_news,2021-04-27,엄마姓도 따를 수 있다… 양육 안 하면 상속 배제,희귀성은 결국 사라질것이다.,False,,,,,1161,False,[],[],[],[],[],[],non-hateful
kold-v1_06164,youtube,2021-07-22,동남아시아 역사와 지리 아는척하기 [통합#동남아 ],전 지금까지 까막눈으로 여행다녔어요. 지리와 역사를 알고 여행을 다녔음 좋았을텐데. 싼비행기표가 다음 여행지였다는ㅡㅡ 오늘도 쉽게 알려주셔서 감사합니다.😊,False,,,,,192606,False,[],[],[],[],[],[],non-hateful
kold-v1_23592,naver_news,2021-07-01,"김두관 ""연방제 수준의 분권 실현…특권·차별 없는 나라로""[전문]","역시 김두관의원, 좋은 정책으로 좋은 나라",False,,,,,93429,False,[],[],[],[],[],[],non-hateful
kold-v1_15120,youtube,2021-07-22,Movie The Help(2011) Review,제가젤 좋아하는 영화입니당~~^^♡♡,False,,,,,216484,False,[],[],[],[],[],[],non-hateful
kold-v1_24251,youtube,2021-07-22,무슬림 때리던 백인 학생 맞자 싸움 말린 교사 인종차별 논란 / JTBC 사건반장,교사 징역 10년 백인학생 징역 7년 무스림학생 손해보상금 흑인학생 정의실현 포상금,False,,,,,193044,False,[],[],[],[],[],[],non-hateful
kold-v1_39017,youtube,2021-07-22,"동남아의 보석, 라오스의 밤문화 1부, 라오스 공항 여직원과 이뤄질 수 없는 사랑(리메이크)",참 착각도..,False,,,,,9535,False,[],[],[],[],[],[],non-hateful
kold-v1_09590,naver_news,2021-08-19,탈레반이 장악한 아프간… 현지 기독교인 위태롭다,저 나라에 있는 사람들 전체가 위험해졌는데 자기네들 종교 걱정만 한다. 참 이기적인 집단일세.,False,,,,,175323,False,[],[],[],[],[],[],non-hateful
kold-v1_39144,youtube,2021-07-22,탈북 후 어머니를 만나게 된 탈북민 하지만 어머니가 거절을 하는데 그 사연은?,1등~~^-^🍀🐥🍀🐥🌹🌹,False,,,,,185268,False,[],[],[],[],[],[],non-hateful
kold-v1_02167,youtube,2020-10-05,[카톨릭특집] 카톨릭은 이단인가? with 김근수 소장,중요한 교리는 사도신경에 집약되어 있습니다. 이단을 구분하기 위해서 로마 가톨릭 교회에서 만든 게 사도신경입니다. 주류 개신교단에서도 사도신경하지요? 주류 개신교단에서도 사도신경 부정하면 이단이라고 합니다.,False,,,,,1166,False,[],[],[],[],[],[],non-hateful
kold-v1_30570,youtube,2021-07-22,튀김팔이 열네살 필리핀소녀 장사 도와주기 | 필리핀 동남아여행,물를 조금 빼내고 부어요,False,,,,,156502,False,[],[],[],[],[],[],non-hateful
kold-v1_07681,youtube,2021-07-22,"유해석 박사의 이슬람 특강 ""우리 곁에 다가온 이슬람"" - 무슬림 전도? 이렇게 하면 됩니다!",알제리에 15000개이상의 개신교교회가 세워저가고있다,False,,,,,194956,False,[],[],[],[],[],[],non-hateful
kold-v1_11862,naver_news,2021-06-19,"차별금지법, 이준석 ""시기상조""- 이재명 ""원칙적으로 찬성""",평등법(차별금지법) 관련 긴급 행동 2가지!>1. 이상민 평등법안 입법예고 의견 등록평등법의 문제점에 대해 적극 반대의견 달기!. '평등에 관한 법률안' 반대에 관한 청원 동의! (10만 달성!!),False,,,,,234995,False,[],[],[],[],[],[],non-hateful
kold-v1_12964,youtube,2021-10-03,"[방.송.최.초] 한날한시 모녀 목사가 되다! 새롭게하소서 송암교회 김혜정 부목사, 새밭교회 우다은 부목사",주영훈님~ 주영훈님의 사회때문에 다시 새롭게 하소서 빠지지 않고 보는 1인입니다 감사합니다 계속 이렇게만 해주세요,False,,,,,194324,False,[],[],[],[],[],[],non-hateful
kold-v1_01218,naver_news,2021-08-03,"박원순 유족 측 ""젠더 감수성은 한국 남성 중 박원순이 최고""",지금 역사 얘기 아니잖아요. 피해자와 역지사지해보세요. 이건 폭력이예요.,False,,,,,43629,False,[],[],[],[],[],[],non-hateful
kold-v1_23946,naver_news,2020-10-06,“포괄적 차별금지법안 문제 있다”… 국회 법사위 소속 의원 2명 지적,"더불어민주당에 법을 제대로 검토하시는 법사위 위원이 계셔서 아직 이 나라가 희망이 있습니다 김종민, 송기헌의원님 나라를 위해 일해 주십시요 다음세대 아이들을 살려주십시요",False,,,,,175323,False,[],[],[],[],[],[],non-hateful
kold-v1_24131,naver_news,2021-08-23,"‘죽어도 탈출하자’… 아프간 난민 350만명, 지구촌 뇌관",이란이 그나마 인도주의로 행동하네.,False,,,,,236983,False,[],[],[],[],[],[],non-hateful
kold-v1_00928,youtube,2022-02-01,"저 오늘 파티가효,, 인도 메이크업샵 체험기   인도6",영상 보기 전에는 다른 걸 기대했는데....예쁘네...? 예쁘네..!!!!,False,,,,,239325,False,[],[],[],[],[],[],non-hateful
kold-v1_09143,youtube,2021-07-22,신과 재혼하는여자들 / 인도에서 과부로 산다는 운명은 무엇인가 [세상실험] KBS 2002.05.22 방송,어떻게 이렇게 지독할수 있을까. 일상속 그 작은 단계 하나하나에 다 족쇄를 채우고 어떻게든  고통을 주고 있네요. 대체 누가 시작하고 누가 완성한 관습일까.. 저항했던 사람도 많았을텐데 이제는 모두 체념하고 숙명이 되어버린 과부들의 삶...  한숨밖에 안나오네요. ,False,,,,,183878,False,[],[],[],[],[],[],non-hateful
kold-v1_17973,youtube,2021-08-29,길튼교회 주일예배 | 회심 시리즈 | 지옥의 영이 지금 돌아다니고 있다 | 임진혁 목사 | 2021/08/29,아멘 아맨 .목사님 감사합다 목사님 지옥설교 많이해주세요 목사님 죄옥설교에 많은분들이 깨우칠것같습니,False,,,,,2257,False,[],[],[],[],[],[],non-hateful
kold-v1_36587,youtube,2021-07-22,조선족음식창업 연길맛집탐구 손두부청국장,미원은 아직도쓰는구나 ㅎㅎ,False,,,,,164170,False,[],[],[],[],[],[],non-hateful
kold-v1_17252,youtube,2020-03-31,#1가톨릭성가 100곡 5시간 연속듣기 (악보포함) The Korean Catholic chant,마음이 산란할때 성가는 마음의 큰 위안이 됩니다. 성전이 몹시 그립네요~^^,False,,,,,36733,False,[],[],[],[],[],[],non-hateful
kold-v1_32307,youtube,2021-07-22,"비타민D 때문에 흑인, 황인, 백인이 됐다구요?",썸네일 뭔데 ;;,False,,,,,234562,False,[],[],[],[],[],[],non-hateful
kold-v1_06603,naver_news,2020-08-29,"""민주당 '표 계산'에 차별금지법 10년 외면, 책임 알라""",포괄적 차별금지법 반대!!,False,,,,,118755,False,[],[],[],[],[],[],non-hateful
kold-v1_28792,youtube,2022-01-21,[휴먼다큐] 사람 냄새 넘치는 지리산 슈퍼 - 지리산 산골에 특별한 슈퍼 있습니다 | 사람과 사람들 | 재미PICK | KBS 20160601,개집 입구 비 안들어가게  지붕을 좀더 앞쪽으로 넓게 해주던지.. 천막을 좀 쳐주던지...,False,,,,,122985,False,[],[],[],[],[],[],non-hateful
kold-v1_30873,youtube,2021-07-22,여성혐오는 '자유'를 먹고 자랐다,전 걱정해용..ㅎ,False,,,,,178376,False,[],[],[],[],[],[],non-hateful
kold-v1_39931,youtube,2020-03-31,"로마 카톨릭 천주교 중심의 교회 일치 종교 통합의 실상_WCC와 WEA 커넥션 : 정동수 목사, 사랑침례교회, 킹제임스 흠정역 성경, (2019. 7.14)",아멘 ! 아멘! 아멘!,False,,,,,175523,False,[],[],[],[],[],[],non-hateful
kold-v1_09318,youtube,2020-03-31,"배타성, 기독교의 본질인가? 박총 전도사님이 말합니다",10가지 율례다 하나님이 주신 법령,False,,,,,187308,False,[],[],[],[],[],[],non-hateful
kold-v1_32104,youtube,2021-07-22,[페미니즘] 8분 페미니즘_나 20대 여성인데.동년배들.다.페미한다,맞아요. 이해를 할 생각을 안하고 있던 사람들에게 더 이상 힘을 쏟을 필요가 없죠.  더 웃긴건 들을 생각도 없으면서 말은 이쁘게 하라고 요구하는거에요. 그게 권력이 아니면 뭘까요? 정메지님 오늘도 좋은 영상 잘 보았습니다.,False,,,,,177970,False,[],[],[],[],[],[],non-hateful
